,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F3: 128C  Sample  3  C,normalized Abundance: F3: 129C  Sample  3  A,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 130C  Sample  1  AB,normalized Abundance: F1: 131  Sample  1  B,normalized Abundance: F2: 129C  Sample  2  A,average_normalized : F1: 1,P VALUE of : F1: 1,average_normalized : F,P VALUE of : F,average_normalized_of_CONTROL
127,5247.4,3977.5,2868.7,5777.0,4510.1,3248.3,4308.3,3393.4,2426.2,6176.0,4763.0,3457.0,28.0,26.0,24.0,28.0,26.0,24.0,28.0,26.0,24.0,28.0,25.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2868.7,2883.4349611314683,3839.7633040213414,4142.725240197351,4234.070696518071,2726.9956169815723,3991.244272109346,0.08531492366463223,3480.5331567498215,0.5695989741625995,2876.067480565734
128,6006.4,5293.1,3420.0,6766.5,6066.5,3872.2,4655.1,4196.6,2651.4,6422.2,5594.9,3626.0,31.0,30.0,26.0,31.0,30.0,26.0,31.0,30.0,26.0,31.0,30.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3420.0,3437.2554433067357,4395.158423080723,4476.197169566347,4402.857646887687,3668.0603335665965,4435.6777963235345,0.020007172320732496,4035.458990227142,0.34645854725200614,3428.627721653368
129,6194.2,5440.4,3911.8,6955.6,6246.4,4307.8,5273.7,4794.2,3306.6,7310.4,6457.2,4518.6,21.0,22.0,20.0,21.0,22.0,20.0,21.0,22.0,20.0,21.0,22.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3911.8,3823.9267079894526,4532.580298389486,5071.023396520384,5011.779536888877,3776.8354187077207,4801.801847454935,0.1708031128110678,4394.307477798299,0.5501932188431626,3867.8633539947264
130,2674.4,3673.7,2838.0,2883.0,3905.6,3111.0,2148.8,2880.8,2346.2,3142.2,4205.6,3354.8,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2838.0,2761.557172699565,1956.9811678687877,2066.2182290314204,2154.1931578042554,2361.4895637975274,2011.599698450104,0.010466714613416415,2257.8413608008914,0.08932039951841453,2799.7785863497825
131,5067.6,5958.1,4020.9,5544.5,6581.3,4360.6,3635.0,4234.4,2848.4,4824.5,5601.0,3738.4,25.0,28.0,25.0,25.0,28.0,25.0,25.0,28.0,25.0,25.0,28.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4020.9,3870.795952193418,3708.1953957118862,3495.3012204622173,3307.524947433846,3979.330004665267,3601.7483080870516,0.1320103641314801,3643.4274760495564,0.5300690017964159,3945.8479760967093
132,20303.1,18237.3,13379.8,22813.2,20679.2,14908.5,15112.6,13747.2,9909.3,20616.9,18496.6,13178.0,30.0,28.0,27.0,30.0,28.0,27.0,30.0,28.0,27.0,30.0,28.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,13379.8,13233.903924523132,14856.709672957215,14531.79896130875,14134.296007617135,12503.511621180312,14694.254317132982,0.04112462086261879,13318.903814398724,0.9905999506892685,13306.851962261566
133,4030.7,4140.7,3196.7,4521.4,4558.3,3683.4,3264.8,3261.6,2710.1,4613.7,4635.2,3657.0,26.0,24.0,27.0,26.0,24.0,27.0,26.0,24.0,27.0,26.0,24.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3196.7,3269.6623882743743,2949.4480980140297,3139.3285899766297,3163.007119903728,2756.1393585257756,3044.3883439953297,0.2691771494029704,2959.573239214752,0.40187369445661497,3233.181194137187
134,130.3,191.7,149.6,166.6,247.3,187.9,99.9,169.6,134.9,141.2,230.6,174.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,149.6,166.7941474607034,95.34648750123506,96.06068553622436,96.80226398127455,149.52795194774902,95.70358651872971,0.08656607661186382,123.16510796451178,0.39736951398158354,158.1970737303517
135,7951.5,8697.7,6963.5,9549.6,10573.9,8464.8,6515.6,7202.5,5803.6,9443.6,10423.3,8411.8,30.0,33.0,32.0,30.0,33.0,32.0,30.0,33.0,32.0,30.0,33.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],6963.5,7513.9920139721235,5818.4773243750615,6265.195222020255,6474.234136923261,6393.42341730814,6041.836273197658,0.08219120208878547,6433.828777115701,0.20346615788280364,7238.746006986062
136,3644.6,3970.0,2864.4,4177.7,4656.6,3406.9,2779.6,3098.3,2196.9,3629.2,3915.2,2820.8,24.0,26.0,27.0,24.0,26.0,27.0,24.0,26.0,27.0,24.0,26.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],2864.4,3024.220228759289,2666.9210157099096,2672.775590755648,2488.0649889578017,2815.5756613016097,2669.8483032327786,0.17995077521900182,2651.8203251297055,0.293293541401438,2944.310114379645
137,15086.4,15522.3,11152.6,15993.8,16682.4,11753.4,10467.1,10919.8,7543.2,14497.5,15164.8,10531.5,21.0,22.0,22.0,21.0,22.0,22.0,21.0,22.0,22.0,21.0,22.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,11152.6,10433.2002808123,11039.41096729572,10064.832848610751,9939.028484904587,10086.878712386286,10552.121907953235,0.7322945852698983,10012.953598645436,0.2645444922999322,10792.90014040615
138,8150.9,8151.3,4851.8,8202.0,8365.2,4920.0,5265.4,5400.9,3328.9,7811.0,7855.0,4808.9,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4851.8,4367.3613917331595,5964.387451832822,5063.04237860296,5354.975098850818,5057.950762771169,5513.714915217891,0.25578935370252215,5206.462930810993,0.19603079829177927,4609.58069586658
139,4784.8,4918.1,2903.1,5072.0,5336.3,3098.0,3273.2,3581.4,2069.6,4876.1,5218.6,3118.1,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2903.1,2750.017396664498,3501.2576622863353,3147.405764736432,3342.9002790304025,3226.550788430138,3324.331713511384,0.17841680324493106,3284.7255337302704,0.04720343432706349,2826.558698332249
140,16992.9,21516.5,13539.0,19779.0,25034.8,15798.0,12831.4,16177.0,10196.7,17205.1,21989.8,13708.2,20.0,20.0,22.0,20.0,20.0,22.0,20.0,20.0,22.0,20.0,20.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],13539.0,14023.490907845622,12434.484477818398,12338.26907296806,11795.273597905289,15137.090058315838,12386.37677539323,0.09885791731419612,13466.181828110562,0.8816017533958509,13781.245453922811
141,4298.3,5252.0,3726.8,4937.8,6138.2,4256.7,3256.2,4032.9,2789.6,4317.4,5341.9,3689.3,26.0,28.0,29.0,26.0,28.0,29.0,26.0,28.0,29.0,26.0,28.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],3726.8,3778.5665114208414,3145.263294140895,3131.0591015320692,2959.873190600246,3711.413160718451,3138.161197836482,0.01802411248652257,3335.6431756593483,0.46628620390736863,3752.683255710421
142,9098.7,9031.7,4213.8,10047.3,10145.8,4621.8,6487.6,6609.7,2971.2,9011.9,9231.6,4249.7,17.0,19.0,15.0,17.0,19.0,15.0,17.0,19.0,15.0,17.0,19.0,15.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],4213.8,4102.656682990309,6657.936192075882,6238.271306154246,6178.274240600907,6134.576202472591,6448.103749115064,0.04472559888602487,6156.425221536749,0.007182252898722083,4158.228341495154
143,7220.2,8228.8,6115.6,7752.3,8769.0,6517.9,5391.4,6037.1,4484.0,7385.4,8286.3,6146.5,19.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6115.6,5785.777401458854,5283.351566050785,5184.2,5063.197170023407,5302.105178446466,5233.775783025392,0.12058638787773818,5182.651174234937,0.07338761340007456,5950.688700729427
144,5795.2,6557.1,5166.4,6877.6,8030.6,6312.7,4853.2,5614.1,4293.9,6692.7,7911.3,6031.8,28.0,31.0,30.0,28.0,31.0,30.0,28.0,31.0,30.0,28.0,31.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,5166.4,5603.6264751207145,4240.6136942989815,4666.683874318359,4588.30391039289,4855.637569395848,4453.648784308671,0.09279394262777492,4721.970739894369,0.14761641976338707,5385.013237560357
145,15859.7,15042.2,11204.9,18439.6,17853.4,13445.0,14132.6,13700.2,10370.0,20061.2,19601.3,14831.8,25.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],11204.9,11934.791445498442,11605.270052366366,13589.461905998442,13753.32562451236,10794.914425005833,12597.365979182403,0.4801250619471966,12274.120024759097,0.7175475293282219,11569.845722749222
146,3893.1,4559.8,4427.1,4296.4,4949.2,4977.7,2815.8,3222.9,3255.9,3941.1,4501.7,4403.6,25.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4427.1,4418.580243827266,2848.759865625926,2707.5843676967024,2701.8937859532657,2992.4938931653837,2778.1721166613142,0.02677404219726021,2847.1938395593247,0.058345445988606755,4422.840121913633
147,3578.4,4668.1,3441.7,4274.0,5775.8,4230.1,2820.4,3836.8,2827.3,3627.3,4851.2,3511.2,24.0,21.0,22.0,24.0,21.0,22.0,24.0,21.0,22.0,24.0,21.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3441.7,3754.954354302935,2618.479438790633,2712.007582446118,2486.7624089183937,3492.29092139025,2665.2435106183757,0.08443303483657845,2989.5266651543216,0.4288709612665882,3598.3271771514674
148,5549.6,5231.5,3584.0,6659.4,6227.3,4369.8,5014.4,4823.8,3199.9,6802.6,6573.5,4453.6,26.0,23.0,18.0,26.0,23.0,18.0,26.0,23.0,18.0,26.0,23.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3584.0,3878.962562925927,4060.8969074202155,4821.688704232666,4663.647882146022,3765.286757639375,4441.292805826441,0.28698825725910604,4214.4673198926985,0.46823741226422777,3731.4812814629636
149,7259.1,7440.4,3669.3,8316.0,8433.8,4229.5,5624.7,5611.3,2829.9,7561.7,7536.3,3743.4,28.0,31.0,28.0,28.0,31.0,28.0,28.0,31.0,28.0,28.0,31.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3669.3,3754.4217492551625,5311.816480584922,5408.533913269281,5184.062886311642,5099.4291999066945,5360.175196927101,0.001654932653743232,5141.746043109168,0.0017574588582554567,3711.8608746275813
150,5333.4,5553.7,4997.0,6064.8,6349.8,5840.2,4508.3,4757.6,4335.7,6441.0,6941.6,6173.9,19.0,24.0,23.0,19.0,24.0,23.0,19.0,24.0,23.0,19.0,24.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4997.0,5184.2,3902.693449263906,4335.038924954557,4415.746333593409,3839.3553953813857,4118.866187109232,0.09933032651898835,4127.550864487397,0.1584346962346303,5090.6
151,3124.7,3454.2,3731.5,3431.4,3736.9,4199.1,2615.0,2942.2,3217.1,3642.6,4096.4,4428.6,26.0,29.0,24.0,26.0,29.0,24.0,26.0,29.0,24.0,26.0,29.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],3731.5,3727.4364268346976,2286.486335342357,2514.501428200467,2497.2516060778376,2259.4864683928154,2400.493881771412,0.05440993280562174,2378.3690372353267,0.05580693214729627,3729.468213417349
152,37.1,201.5,253.6,32.9,208.8,267.0,28.9,144.1,188.2,39.3,180.9,237.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,High,High,High,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,253.6,237.00924625868976,27.14777195929256,27.789327447416255,26.942839762493552,126.24923722883136,27.468549703354405,0.024027466124433374,76.59603849566246,0.17400538275932095,245.30462312934486
153,4977.1,4365.8,3819.0,5540.5,4973.7,4446.6,3792.4,3401.9,3042.9,5072.8,4586.3,4041.9,28.0,25.0,28.0,28.0,25.0,28.0,28.0,24.0,28.0,28.0,25.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],3819.0,3947.1360090407866,3641.97239403221,3646.6520903661385,3477.751591531229,3007.3076207137856,3644.3122421991743,0.1664850069910454,3242.529606122507,0.20487224243085916,3883.0680045203935
154,6037.8,7213.4,4976.3,6845.7,8189.9,5542.1,5097.7,5960.8,4031.1,7186.3,8439.0,5805.9,33.0,34.0,32.0,33.0,34.0,32.0,33.0,34.0,32.0,33.0,34.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4976.3,4919.584058765111,4418.135243553008,4901.787353934043,4926.700493262276,4951.957030557499,4659.961298743525,0.44275651052303006,4939.328761909887,0.8171963615279432,4947.942029382555
155,4876.2,4127.0,3886.1,5494.7,4742.9,4406.6,3538.6,3106.7,2814.2,5141.2,4560.2,4076.5,21.0,20.0,23.0,21.0,20.0,23.0,21.0,20.0,23.0,21.0,20.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3886.1,3911.629005855964,3568.139235253433,3402.606024409244,3524.64447294992,2867.7562607884297,3485.3726298313386,0.11892396652825114,3196.200366869175,0.27795477874457525,3898.864502927982
156,2289.3,2342.9,2307.3,2626.6,2677.2,2685.5,1820.8,1830.7,1822.5,2401.2,2469.4,2464.7,21.0,21.0,18.0,21.0,21.0,18.0,21.0,21.0,18.0,21.0,21.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],2307.3,2383.8514263210163,1675.185831439581,1750.8237860296026,1646.1869424351023,1618.7474037788663,1713.0048087345917,0.007161787222461615,1632.4671731069843,0.018816352358306077,2345.5757131605083
157,5253.5,6802.7,4192.2,6086.0,7798.4,4800.5,4131.8,5239.0,3197.1,5264.3,6763.6,4146.9,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4192.2,4261.284219718503,3844.226953858314,3973.008413399117,3609.037948134728,4715.239710753441,3908.617683628716,0.07707507105523159,4162.138829444084,0.9260076498061008,4226.742109859251
158,2326.4,2673.5,1789.0,2574.1,2935.2,2025.3,1932.5,2218.1,1491.4,2839.3,3168.2,2151.4,28.0,23.0,32.0,28.0,23.0,32.0,28.0,23.0,31.0,28.0,23.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,1789.0,1797.808338755522,1702.3336033988735,1858.230978966502,1946.5344767849351,1774.7450244926522,1780.282291182688,0.8938596888727642,1860.6397506387937,0.5770435839144032,1793.404169377761
159,5110.4,6480.4,4508.0,6136.3,7936.9,5625.2,4531.4,5743.0,4172.7,6250.7,7935.7,5785.3,22.0,27.0,20.0,22.0,27.0,20.0,22.0,27.0,20.0,22.0,27.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4508.0,4993.349857881579,3739.514119158185,4357.251155544014,4285.282659120063,4798.982619547469,4048.3826373510997,0.22268108807768422,4542.132639333766,0.6150446457451615,4750.674928940789
160,3243.5,4014.3,2590.9,3562.9,4586.5,3030.1,2500.2,3086.4,2067.8,3440.5,4200.2,2778.9,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2590.9,2689.7442587582614,2373.4177452820863,2404.113373149831,2358.698223991325,2773.190261254957,2388.765559215959,0.09959683333067314,2565.944242623141,0.7814616939862568,2640.3221293791307
161,897.7,1030.8,746.0,739.4,850.9,579.9,483.8,556.5,385.0,793.4,931.6,682.4,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,High,High,High,Not Found,High,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,746.0,514.7627786719632,656.8882719098904,465.2068034276811,543.9300017191447,514.4898273851178,561.0475376687857,0.6910287014596015,529.2099145521313,0.5411940157679214,630.3813893359816
162,3274.7,3089.9,1791.5,3762.9,3524.2,2192.9,2787.9,2641.1,1631.7,3829.8,3619.1,2205.1,22.0,21.0,19.0,22.0,21.0,19.0,22.0,21.0,19.0,22.0,21.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,1791.5,1946.5826820999282,2396.248216579389,2680.756608673072,2625.590018381624,2130.879127595055,2538.5024126262306,0.08191520674091611,2378.234572988339,0.2668770005388974,1869.041341049964
163,2513.1,2707.8,2608.5,2945.8,3116.3,3062.2,2203.1,2419.4,2293.2,2893.6,3205.2,3102.9,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2608.5,2718.2386288140815,1838.9505582452325,2118.431394443002,1983.7608431743345,1884.245679962678,1978.6909763441172,0.09370579276285841,1934.0032615685063,0.010477603700928387,2663.3693144070407
164,6761.1,8422.4,4305.0,7504.4,9677.4,4964.8,4776.3,6145.7,3165.7,6646.9,8488.6,4384.6,32.0,33.0,31.0,32.0,33.0,31.0,32.0,33.0,31.0,32.0,33.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],4305.0,4407.129235300161,4947.407034877976,4592.739262529213,4556.904875758738,5851.361917424772,4770.073148703595,0.2378440534986328,5204.133396591755,0.41396766543057856,4356.06461765008
165,9631.0,9786.7,7663.2,11437.6,11738.8,9291.7,8024.3,8110.8,6376.6,10465.6,10554.7,8254.2,24.0,28.0,28.0,24.0,28.0,28.0,24.0,28.0,28.0,24.0,28.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],7663.2,8248.010537310367,7047.444521292362,7715.913502986237,7174.8850844364515,7097.770814089106,7381.6790121393,0.3273403671816202,7136.327949262779,0.21317181580636985,7955.605268655183
166,10444.2,10816.1,7059.3,11711.2,11997.3,7825.2,7888.0,8232.1,5397.8,11875.8,12632.7,8385.2,29.0,27.0,23.0,29.0,27.0,23.0,29.0,27.0,23.0,29.0,27.0,23.0,High,High,High,High,High,High,Not Found,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],7059.3,6946.235033046813,7642.500266772058,7584.851726824201,8141.673701053967,7254.070755773268,7613.67599679813,0.0256277807081972,7697.872228413617,0.35845750130169995,7002.767516523407
167,5821.1,5920.4,3509.9,6374.2,6502.6,3832.6,4390.7,4528.8,2692.3,6028.4,6190.9,3649.3,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,22.0,25.0,26.0,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,High,High,High,High,0.0,3509.9,3402.103510153762,4259.565912459243,4221.9584783173195,4132.880794509317,3931.744683928155,4240.762195388281,0.026264693577169138,4032.312739218736,0.06211602468663911,3456.0017550768807
168,3004.6,3863.6,3327.0,3303.5,4456.1,3757.8,2432.5,3242.3,2863.2,3561.6,4652.5,4053.8,14.0,16.0,13.0,14.0,16.0,13.0,14.0,16.0,13.0,14.0,16.0,13.0,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3327.0,3335.705414198144,2198.6036557652405,2339.015190859517,2441.7205622925458,2694.3449521810126,2268.809423312379,0.04127472771618749,2568.032757236779,0.10405889175824254,3331.352707099072
169,4223.8,4098.6,2166.3,4727.2,4657.3,2428.4,3126.7,3028.1,1641.4,4330.0,4172.7,2218.8,21.0,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],2166.3,2155.63016335057,3090.7482264598357,3006.5359906517783,2968.511352966847,2815.9989106601356,3048.6421085558068,0.027767234819799355,2892.255131813491,0.06497599578971958,2160.965081675285
170,11673.1,11682.4,7014.7,13282.0,13535.3,7882.5,10348.0,10580.6,6161.2,14956.5,15078.5,8757.1,24.0,27.0,20.0,24.0,27.0,20.0,24.0,27.0,20.0,24.0,27.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,7014.7,6997.098815109071,8541.742772453314,9950.310049337833,10253.70439968791,8184.010060648472,9246.026410895574,0.19387247636381458,9218.85723016819,0.2784497113668112,7005.899407554536
