,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F3: 128C  Sample  3  C,normalized Abundances Count: F1: 130C  Sample  1  AB,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 131  Sample  1  B,normalized Abundance: F2: 128C  Sample  2  C,normalized Abundance: F2: 130C  Sample  2  AB,average_normalized : F1: 1,P VALUE of : F1: 1,average_normalized : F2: 1,P VALUE of : F2: 1,average_normalized_of_CONTROL
173,5302.6,6420.2,4383.5,6141.6,7369.7,5196.8,4406.8,5469.0,3758.3,6357.2,7757.4,5264.8,25.0,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,24.520948265884805,25.0,21.70528039295948,24.379957418109203,24.277082355395606,26.607334585961613,23.04261890553434,0.41632582613137825,25.442208470678608,0.6625711101131335,24.760474132942402
174,4371.0,4723.3,3360.8,4932.1,5267.6,3696.5,4106.6,4382.4,3006.8,5680.7,6082.0,4202.1,19.0,18.0,21.0,19.0,18.0,21.0,19.0,18.0,21.0,19.0,18.0,21.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,18.800046294510246,19.0,17.891936144085143,21.7855697642127,17.860493923746937,21.320896523956513,19.838752954148923,0.7139618847182003,19.590695223851725,0.7582285460879203,18.900023147255123
175,2815.7,3841.7,2815.6,3366.1,4585.7,3384.1,2557.3,3438.0,2474.3,3634.3,4969.7,3598.5,22.0,24.0,23.0,22.0,24.0,23.0,22.0,24.0,23.0,22.0,24.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,15.750241117240847,22.0,11.525583299222268,13.937595048863383,14.526847650341626,16.726278351899072,12.731589174042824,0.27221209382200373,15.62656300112035,0.47913939297591956,18.875120558620424
176,14814.3,15207.0,11908.6,17873.3,19024.7,14461.4,12807.5,13865.9,10349.2,18093.8,19073.1,14598.8,22.0,23.0,23.0,22.0,23.0,23.0,22.0,23.0,23.0,22.0,23.0,23.0,High,High,High,High,High,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,66.61575556498592,22.0,60.639787146950475,69.38999457808222,57.503129400719764,67.45925043618305,65.01489086251635,0.5207716598228295,62.481189918451406,0.5623743787887405,44.30787778249296
177,5098.7,6999.5,3806.8,6027.1,8231.0,4515.6,4061.5,5666.6,3046.2,6037.4,8431.5,4538.8,23.0,23.0,22.0,22.0,23.0,22.0,23.0,23.0,22.0,23.0,23.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,21.294934609004283,23.0,20.870650839132217,23.1535196180854,26.46762374172013,27.568682056099853,22.01208522860881,0.9335684810764397,27.01815289890999,0.05487667577751719,22.147467304502143
178,6887.3,7206.9,6097.5,7781.0,8101.2,6759.3,6086.1,6454.8,5445.5,8514.4,8798.4,7649.3,24.0,22.0,24.0,24.0,22.0,24.0,24.0,22.0,24.0,24.0,22.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,34.10892712472513,24.0,28.1919770773639,32.65285179650617,27.251877640431857,31.40336867534559,30.422414436935036,0.8362863702943719,29.327623157888723,0.9665765067541658,29.054463562362564
179,14208.4,16150.8,7677.7,16771.4,19152.1,9360.8,12653.8,14025.3,7245.9,18655.1,20127.1,10125.3,24.0,25.0,22.0,24.0,25.0,22.0,24.0,25.0,22.0,24.0,25.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,42.948439489217236,24.0,58.15963978714696,71.54258850288949,61.071976216554525,68.23475036907797,64.85111414501822,0.12721115557793466,64.65336329281625,0.15423778504048877,33.47421974460862
180,3567.8,3248.3,1679.9,4267.7,3835.8,1974.8,3003.7,2745.2,1428.9,4197.2,3902.7,2027.8,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,21.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,9.397226187261294,21.0,14.604175194433077,16.096324997685766,12.282989099254161,13.355724063884042,15.350250096059423,0.9833966717308362,12.819356581569101,0.7522767434082743,15.198613093630648
181,6002.2,7288.4,5892.7,7188.7,8574.0,6999.0,4291.8,5180.6,4276.1,5769.5,7009.6,5565.9,26.0,24.0,31.0,26.0,24.0,31.0,26.0,24.0,31.0,26.0,24.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,32.963292311253426,26.0,24.568972574703235,22.126119097052328,27.5600584154801,25.204234330962286,23.34754583587778,0.30701351850819264,26.382146373221193,0.5318627487165246,29.481646155626713
182,2146.3,2366.4,1495.5,2425.9,2643.7,1653.4,1678.0,1811.2,1158.1,2242.6,2400.3,1505.3,17.0,15.0,14.0,17.0,15.0,14.0,17.0,15.0,14.0,17.0,15.0,14.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],8.36570734153775,17.0,8.785509619320509,8.600404660204445,8.948208418087937,8.811703127097033,8.692957139762477,0.5250254697922402,8.879955772592485,0.5402440773856825,12.682853670768875
183,8317.5,9891.9,7155.6,7860.9,8797.4,6646.7,5842.6,6739.7,5054.2,12219.1,13227.3,10080.1,20.0,19.0,19.0,20.0,19.0,19.0,20.0,19.0,19.0,20.0,19.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,40.02785386366267,20.0,34.04625460499386,46.8604319020352,37.404827100610234,32.789441014628906,40.45334325351453,0.4861172655575172,35.09713405761957,0.7011097480651581,30.013926931831335
184,5416.2,5510.1,3968.3,6131.1,6251.6,4600.5,4096.4,4293.3,3168.3,6071.1,6188.8,4511.3,23.0,22.0,17.0,23.0,22.0,17.0,23.0,22.0,17.0,23.0,22.0,17.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],22.198352687010534,23.0,22.170282439623417,23.28275962390405,20.83566734470349,20.887414441014627,22.72652103176373,0.8712797915454572,20.86154089285906,0.1430503139999753,22.599176343505267
185,4579.0,5274.2,2953.5,5805.1,6510.7,3630.5,4369.9,4980.6,2684.4,6109.8,6843.9,3775.5,19.0,20.0,23.0,19.0,20.0,23.0,19.0,20.0,23.0,19.0,20.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,16.521642683538445,19.0,18.743348342202214,23.431174704769965,19.943644708704948,24.231210575761644,21.08726152348609,0.3687769896664404,22.087427642233294,0.2527620179093194,17.760821341769223
186,237.0,207.4,205.1,269.2,207.8,215.7,180.6,124.0,155.9,254.5,199.6,220.8,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,High,High,High,High,Not Found,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,1.147312989467999,5.0,0.9701187065083915,0.9760113199063728,0.78425389871173,0.6032747282243994,0.9730650132073821,0.472469947392267,0.6937643134680647,0.4328555959638865,3.0736564947339993
187,6034.5,8683.6,4387.1,7238.0,10390.0,5298.3,4942.4,7103.9,3695.4,7153.4,10269.4,5354.6,25.0,23.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,24.541086377840365,25.0,24.701187065083918,27.43339636863751,32.83581077556981,34.56131727284928,26.067291716860716,0.5142143433005792,33.698564024209546,0.04739790046783619,24.770543188920183
188,48627.3,41802.2,34643.7,59860.1,51655.2,42678.3,48463.6,42093.3,35057.7,67333.4,57911.6,48409.3,21.0,21.0,20.0,21.0,21.0,20.0,21.0,21.0,20.0,21.0,21.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,193.7940858763165,21.0,199.04748260335657,258.2245996376572,158.0691336775674,204.78890417393637,228.6360411205069,0.37861366659666246,181.4290189257519,0.5453169658471735,107.39704293815825
189,8778.1,8605.9,5121.4,9864.1,9795.8,5726.3,6460.9,6484.1,3818.3,8951.6,9086.0,5308.6,16.0,18.0,18.0,16.0,18.0,18.0,16.0,18.0,18.0,16.0,18.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,28.648701824775276,16.0,35.93164142447811,34.329520358640025,32.54199916549314,31.545916655482486,35.13058089155906,0.287964950366543,32.04395791048781,0.36597465148139197,22.324350912387636
190,3954.3,3428.7,2868.7,4414.5,4150.5,3396.9,3194.7,2984.9,2436.1,4285.0,4024.6,3268.6,24.0,24.0,23.0,24.0,24.0,23.0,24.0,24.0,23.0,24.0,24.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,16.047278268585316,24.0,16.18624641833811,16.43303931551594,12.965146299483647,14.521893034492015,16.309642866927028,0.5216232556825762,13.743519666987831,0.3519347934983174,20.023639134292658
191,3757.5,5796.1,4825.0,4336.5,6688.1,5614.4,2838.8,4458.0,3723.9,3720.0,5738.6,4856.2,19.0,20.0,18.0,19.0,20.0,18.0,19.0,20.0,18.0,19.0,20.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,26.9906639404344,19.0,15.380679492427346,14.2662558351737,21.917136076774632,21.68869950342236,14.823467663800523,0.2845747819933388,21.802917790098498,0.8153664416523603,22.9953319702172
192,3408.0,3058.9,2808.7,4090.3,3578.2,3331.6,3431.6,2973.3,2711.8,4887.5,4069.1,3897.9,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,High,High,High,High,High,High,High,Not Found,Not Found,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,15.711643069326028,5.0,13.950061399918136,18.743635858712757,11.566799666197257,14.465457656690377,16.346848629315446,0.45262008784161445,13.016128661443817,0.7070202405355238,10.355821534663015
193,2336.2,2433.5,2262.2,2519.7,2680.7,2628.4,1689.3,1779.9,1738.0,2445.9,2482.4,2400.4,21.0,20.0,22.0,21.0,20.0,22.0,21.0,20.0,22.0,21.0,20.0,22.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,12.654565796072681,21.0,9.56283258288989,9.380063211626709,9.20193762061232,8.659424909408132,9.4714478972583,0.32838437076158794,8.930681265010225,0.30842905737634985,16.82728289803634
194,3233.2,2325.6,1801.1,3814.2,2758.2,2181.0,2523.3,1869.5,1505.1,3474.3,2551.3,2024.9,23.0,20.0,20.0,23.0,20.0,20.0,23.0,20.0,20.0,23.0,20.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,10.075209289765056,23.0,13.234547687269751,13.323992647350535,8.793928962603662,9.095339551738022,13.279270167310143,0.7026974364886914,8.944634257170842,0.44882449629110627,16.537604644882528
195,4792.0,4740.4,3254.1,5889.2,5748.7,3834.3,4062.0,3932.0,2642.8,5070.2,4976.7,3284.4,25.0,22.0,24.0,25.0,22.0,24.0,25.0,22.0,24.0,25.0,22.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,18.203175031827477,25.0,19.615227179697097,19.44429310094024,17.92515516611902,19.129647027244665,19.52976014031867,0.6514479763170504,18.527401096681842,0.5295661328505951,21.60158751591374
196,3406.7,3664.3,2677.2,3931.6,4211.2,2962.2,3148.2,3366.8,2496.1,4699.7,4960.1,3682.6,15.0,17.0,14.0,15.0,17.0,14.0,15.0,17.0,14.0,15.0,17.0,14.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,14.976042590949422,15.0,13.944740073679903,18.02342003993705,13.856034527721276,16.379881895047646,15.984080056808477,0.7107564534207378,15.117958211384462,0.9346797890177256,14.988021295474711
197,3443.6,3973.0,3333.8,4255.2,4746.2,3960.8,2895.4,3301.9,2723.6,3727.3,4126.8,3455.7,26.0,23.0,26.0,26.0,23.0,26.0,26.0,22.0,26.0,26.0,23.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,18.649010454843566,26.0,14.095783872288171,14.294251444742724,15.02334011370156,16.064135686485034,14.195017658515447,0.27011719070931034,15.543737900093298,0.3115211471089714,22.32450522742178
198,11546.0,10811.7,8060.1,13429.3,12854.0,9501.3,9049.2,8735.5,6416.4,12034.1,11521.7,8398.4,23.0,22.0,23.0,23.0,22.0,23.0,23.0,22.0,23.0,23.0,22.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,45.08755449249644,23.0,47.26156365124847,46.15095412528598,40.882921295571904,42.49924506777614,46.70625888826723,0.4562541610017585,41.69108318167402,0.6142368849301862,34.04377724624822
